Well	Cq (∆R)	Tm Product 1 (-R'(T))	
A1  	18.18  	82                   	
A2  	25.49  	80                   	
A3  	23.38  	80                   	
A4  	19.73  	77.5                 	
A5  	17.95  	81.5                 	
A6  	19.87  	81.5                 	
A7  	22.37  	77.5                 	
A8  	19.94  	78.5                 	
A9  	30.2   	82.5                 	
A10 	24.97  	81                   	
A11 	24.57  	79.5                 	
A12 	20.92  	78.5                 	
B1  	18.78  	82                   	
B2  	24.86  	80                   	
B3  	23.78  	80                   	
B4  	19.51  	77.5                 	
B5  	18.64  	81.5                 	
B6  	19.88  	81.5                 	
B7  	22.5   	77.5                 	
B8  	20.04  	78.5                 	
B9  	28.64  	82.5                 	
B10 	24.83  	81                   	
B11 	24.54  	79.5                 	
B12 	20.85  	78.5                 	
C1  	18.62  	82                   	
C2  	24.33  	80                   	
C3  	25.67  	80                   	
C4  	19.38  	77.5                 	
C5  	17.87  	81.5                 	
C6  	19.63  	81.5                 	
C7  	22.3   	77.5                 	
C8  	19.76  	78.5                 	
C9  	29.57  	82.5                 	
C10 	24.96  	81                   	
C11 	24.12  	79.5                 	
C12 	20.21  	78.5                 	
D1  	18.87  	82.5                 	
D2  	24.26  	80                   	
D3  	22.87  	80                   	
D4  	18.98  	77.5                 	
D5  	18.83  	81.5                 	
D6  	18.99  	81                   	
D7  	22.5   	78                   	
D8  	20     	78.5                 	
D9  	28.77  	82.5                 	
D10 	24.46  	81                   	
D11 	24.74  	79.5                 	
D12 	20     	79                   	
E1  	30.8   	82                   	
E2  	No Cq  	80                   	
E3  	30.96  	80                   	
E4  	No Cq  	77.5                 	
E5  	34.17  	81.5                 	
E6  	No Cq  	58                   	
E7  	No Cq  	78                   	
E8  	No Cq  	78.5                 	
E9  	39.78  	57                   	
E10 	31.18  	80                   	
E11 	No Cq  	57.5                 	
E12 	No Cq  	57.5                 	
F1  	19.8   	82                   	
F2  	26.62  	80                   	
F3  	28.47  	80                   	
F4  	20.74  	77.5                 	
F5  	19.71  	81.5                 	
F6  	20.76  	81                   	
F7  	23.44  	78                   	
F8  	20.85  	78.5                 	
F9  	30.56  	82.5                 	
F10 	26.61  	81                   	
F11 	25.65  	79.5                 	
F12 	21.57  	79                   	
G1  	19.91  	82                   	
G2  	26.22  	80                   	
G3  	26.4   	80                   	
G4  	20.84  	77.5                 	
G5  	19.75  	81.5                 	
G6  	21.56  	81.5                 	
G7  	23.77  	77.5                 	
G8  	21.14  	78.5                 	
G9  	32.62  	82.5                 	
G10 	26.53  	81                   	
G11 	25.94  	79.5                 	
G12 	21.84  	79                   	
H1  	No Cq  	57.5                 	
H2  	No Cq  	57.5                 	
H3  	No Cq  	64                   	
H4  	No Cq  	77                   	
H5  	No Cq  	57.5                 	
H6  	No Cq  	57.5                 	
H7  	No Cq  	58                   	
H8  	No Cq  	61                   	
H9  	No Cq  	58.5                 	
H10 	No Cq  	69                   	
H11 	No Cq  	57.5                 	
H12 	No Cq  	57.5                 	
