Well	Cq (∆R)	Tm Product 1 (-R'(T))	
A1  	18.74  	82.5                 	
A2  	26.47  	80                   	
A3  	24.93  	80                   	
A4  	20.61  	77.5                 	
A5  	18.62  	81.5                 	
A6  	20.57  	81.5                 	
A7  	22.8   	77.5                 	
A8  	20.45  	78.5                 	
A9  	28.77  	82.5                 	
A10 	26     	81                   	
A11 	25.65  	79.5                 	
A12 	21.52  	79                   	
B1  	18.63  	82.5                 	
B2  	23.61  	80                   	
B3  	16.76  	80                   	
B4  	17.86  	77.5                 	
B5  	18.48  	81.5                 	
B6  	17.88  	81                   	
B7  	21.66  	77.5                 	
B8  	19.74  	78.5                 	
B9  	19.62  	82.5                 	
B10 	21.66  	81                   	
B11 	23.94  	79.5                 	
B12 	19.82  	79                   	
C1  	19.66  	82.5                 	
C2  	24.37  	80                   	
C3  	18.59  	80                   	
C4  	19.6   	77.5                 	
C5  	19.6   	81.5                 	
C6  	19.01  	81.5                 	
C7  	22.72  	77.5                 	
C8  	20.79  	78.5                 	
C9  	21.85  	82.5                 	
C10 	23.28  	81                   	
C11 	25.36  	80                   	
C12 	20.86  	79                   	
D1  	18.82  	82                   	
D2  	23.88  	80                   	
D3  	16.95  	80                   	
D4  	18.02  	77                   	
D5  	18.77  	81.5                 	
D6  	18.7   	81                   	
D7  	21.87  	77.5                 	
D8  	19.98  	78                   	
D9  	19.81  	82.5                 	
D10 	21.95  	80.5                 	
D11 	24.63  	79.5                 	
D12 	19.88  	79                   	
E1  	18.65  	82.5                 	
E2  	23.53  	80                   	
E3  	16.19  	80                   	
E4  	17.86  	77.5                 	
E5  	18.55  	81.5                 	
E6  	18.11  	81.5                 	
E7  	21.68  	78                   	
E8  	19.9   	78.5                 	
E9  	19.69  	82.5                 	
E10 	21.67  	81                   	
E11 	24.28  	79.5                 	
E12 	19.84  	79                   	
F1  	19.67  	82                   	
F2  	26.17  	80                   	
F3  	25.73  	80                   	
F4  	20.45  	77                   	
F5  	19.16  	81.5                 	
F6  	20.16  	81                   	
F7  	22.93  	78                   	
F8  	20.68  	78.5                 	
F9  	29.38  	82.5                 	
F10 	26.03  	81                   	
F11 	25.43  	80                   	
F12 	21.32  	79                   	
G1  	19.01  	82.5                 	
G2  	24.83  	80                   	
G3  	25.86  	79.5                 	
G4  	19.91  	77                   	
G5  	18.87  	81.5                 	
G6  	19.94  	81.5                 	
G7  	22.62  	77.5                 	
G8  	19.97  	78                   	
G9  	29.01  	82.5                 	
G10 	25.7   	81                   	
G11 	25.02  	79.5                 	
G12 	21.02  	78.5                 	
H1  	No Cq  	57.5                 	
H2  	No Cq  	81                   	
H3  	No Cq  	95                   	
H4  	No Cq  	76.5                 	
H5  	No Cq  	57.5                 	
H6  	No Cq  	55                   	
H7  	No Cq  	77.5                 	
H8  	No Cq  	78                   	
H9  	No Cq  	57                   	
H10 	No Cq  	81                   	
H11 	No Cq  	58                   	
H12 	No Cq  	55                   	
