Well	Cq (∆R)	Tm Product 1 (-R'(T))	
A1  	18.82  	82.5                 	
A2  	24.51  	80                   	
A3  	19.53  	80                   	
A4  	18.54  	81.5                 	
A5  	19.25  	77                   	
A6  	19.62  	81                   	
A7  	22.58  	77.5                 	
A8  	20.32  	78                   	
A9  	24.7   	82.5                 	
A10 	23.32  	80.5                 	
A11 	24.61  	79.5                 	
A12 	20.6   	79                   	
B1  	18.93  	82.5                 	
B2  	26.22  	80                   	
B3  	25.14  	80                   	
B4  	18.73  	81.5                 	
B5  	20.34  	77                   	
B6  	20.51  	81.5                 	
B7  	22.66  	77.5                 	
B8  	20.51  	78.5                 	
B9  	29.73  	82                   	
B10 	25.78  	81                   	
B11 	24.97  	79.5                 	
B12 	21.45  	79                   	
C1  	18.86  	82.5                 	
C2  	25.45  	80                   	
C3  	24.86  	80                   	
C4  	18.64  	81.5                 	
C5  	19.72  	77.5                 	
C6  	19.82  	81                   	
C7  	22.69  	77.5                 	
C8  	19.95  	78.5                 	
C9  	27.63  	82.5                 	
C10 	25.51  	81                   	
C11 	24.75  	79.5                 	
C12 	20.76  	79                   	
D1  	18.82  	82                   	
D2  	24.52  	80                   	
D3  	24.36  	80                   	
D4  	18.07  	81.5                 	
D5  	19.36  	77                   	
D6  	18.96  	81                   	
D7  	22.34  	77.5                 	
D8  	19.89  	78.5                 	
D9  	26.49  	82                   	
D10 	24.81  	80.5                 	
D11 	24.46  	79.5                 	
D12 	20.67  	79                   	
E1  	18.96  	82                   	
E2  	25.22  	80                   	
E3  	23.75  	80                   	
E4  	18.72  	81.5                 	
E5  	19.58  	77                   	
E6  	19.69  	81                   	
E7  	22.5   	77.5                 	
E8  	20.06  	78.5                 	
E9  	27.97  	82.5                 	
E10 	25.21  	81                   	
E11 	24.79  	79.5                 	
E12 	20.72  	79                   	
F1  	19.66  	82                   	
F2  	24.68  	80                   	
F3  	20.73  	80                   	
F4  	19.02  	81.5                 	
F5  	18.97  	77                   	
F6  	19.51  	81                   	
F7  	22.75  	77.5                 	
F8  	20.7   	78.5                 	
F9  	25.11  	82.5                 	
F10 	23.6   	81                   	
F11 	25.06  	79.5                 	
F12 	20.9   	79                   	
G1  	18.95  	82                   	
G2  	24.45  	80                   	
G3  	20.58  	80                   	
G4  	18.7   	81.5                 	
G5  	18.71  	77                   	
G6  	18.95  	81.5                 	
G7  	22.47  	77.5                 	
G8  	20.02  	78.5                 	
G9  	23.85  	82.5                 	
G10 	22.85  	81                   	
G11 	24.39  	79.5                 	
G12 	20.23  	79                   	
H1  	No Cq  	57                   	
H2  	No Cq  	80.5                 	
H3  	No Cq  	78.5                 	
H4  	No Cq  	57.5                 	
H5  	No Cq  	77.5                 	
H6  	No Cq  	55                   	
H7  	No Cq  	78                   	
H8  	No Cq  	78.5                 	
H9  	No Cq  	58                   	
H10 	No Cq  	80.5                 	
H11 	No Cq  	57.5                 	
H12 	No Cq  	57.5                 	
