Well	Cq (∆R)	Tm Product 1 (-R'(T))	
A1  	19.65  	82.5                 	
A2  	26.56  	80                   	
A3  	26.97  	80                   	
A4  	20.88  	77                   	
A5  	19.45  	81.5                 	
A6  	20.94  	81                   	
A7  	23.57  	77.5                 	
A8  	20.9   	78                   	
A9  	31.05  	82.5                 	
A10 	26.44  	81                   	
A11 	25.93  	79.5                 	
A12 	21.27  	79                   	
B1  	20.99  	82.5                 	
B2  	28.43  	80                   	
B3  	28.68  	79.5                 	
B4  	22.47  	77.5                 	
B5  	20.76  	81.5                 	
B6  	22.72  	81                   	
B7  	24.92  	77.5                 	
B8  	21.98  	78                   	
B9  	31.29  	82.5                 	
B10 	27.83  	81                   	
B11 	27.52  	79.5                 	
B12 	22.94  	78.5                 	
C1  	19.05  	82.5                 	
C2  	25.92  	80                   	
C3  	26.7   	80                   	
C4  	20.76  	77                   	
C5  	18.81  	81.5                 	
C6  	20.79  	81.5                 	
C7  	22.98  	77.5                 	
C8  	20.85  	78.5                 	
C9  	29.74  	82.5                 	
C10 	26.62  	81                   	
C11 	25.53  	80                   	
C12 	21.23  	79                   	
D1  	19.22  	82.5                 	
D2  	25.93  	80                   	
D3  	25.79  	80                   	
D4  	20.15  	77.5                 	
D5  	18.87  	81.5                 	
D6  	20.83  	81                   	
D7  	23.06  	77.5                 	
D8  	20.81  	78.5                 	
D9  	29.61  	82.5                 	
D10 	26.15  	81                   	
D11 	25.48  	79.5                 	
D12 	21.17  	79                   	
E1  	19.26  	82.5                 	
E2  	26.93  	80                   	
E3  	26.57  	80                   	
E4  	21.1   	77.5                 	
E5  	18.97  	81.5                 	
E6  	21.07  	81.5                 	
E7  	23.33  	77.5                 	
E8  	21.19  	78.5                 	
E9  	28.47  	82.5                 	
E10 	26.59  	80.5                 	
E11 	26.05  	79.5                 	
E12 	21.55  	78.5                 	
F1  	23.6   	82.5                 	
F2  	30.1   	80                   	
F3  	29.12  	80                   	
F4  	24.26  	77.5                 	
F5  	23.01  	81.5                 	
F6  	24.77  	81.5                 	
F7  	26.89  	78                   	
F8  	24.16  	78.5                 	
F9  	No Cq  	92.5                 	
F10 	30.29  	81                   	
F11 	29.98  	80                   	
F12 	24.31  	79                   	
G1  	19.1   	82                   	
G2  	26.76  	80                   	
G3  	25.7   	79.5                 	
G4  	20.98  	77                   	
G5  	18.82  	81.5                 	
G6  	21.15  	81                   	
G7  	23.11  	77.5                 	
G8  	20.84  	78                   	
G9  	29.74  	82                   	
G10 	26.48  	80.5                 	
G11 	25.38  	79.5                 	
G12 	21.49  	79                   	
H1  	No Cq  	57.5                 	
H2  	No Cq  	80                   	
H3  	No Cq  	95                   	
H4  	No Cq  	77.5                 	
H5  	No Cq  	55                   	
H6  	No Cq  	57.5                 	
H7  	No Cq  	78                   	
H8  	No Cq  	76                   	
H9  	No Cq  	57.5                 	
H10 	No Cq  	78                   	
H11 	No Cq  	58                   	
H12 	No Cq  	58                   	
