Well	Cq (∆R)	Tm Product 1 (-R'(T))	
A1  	19.67  	82                   	
A2  	25.57  	80                   	
A3  	18.25  	80                   	
A4  	19.44  	77                   	
A5  	19.54  	81.5                 	
A6  	19.52  	81                   	
A7  	23.33  	77.5                 	
A8  	21.44  	78                   	
A9  	20.69  	82.5                 	
A10 	23.21  	80.5                 	
A11 	25.32  	79.5                 	
A12 	20.94  	78.5                 	
B1  	20.09  	82                   	
B2  	24.94  	80                   	
B3  	19.04  	80                   	
B4  	19.57  	77                   	
B5  	19.9   	81.5                 	
B6  	19.98  	81.5                 	
B7  	23.47  	77.5                 	
B8  	21.69  	78                   	
B9  	21.31  	82.5                 	
B10 	23.39  	80.5                 	
B11 	25.68  	79.5                 	
B12 	21.06  	78.5                 	
C1  	19.93  	82                   	
C2  	25.78  	79.5                 	
C3  	17.96  	80                   	
C4  	19.39  	77                   	
C5  	19.76  	81.5                 	
C6  	19.48  	81                   	
C7  	23.09  	77.5                 	
C8  	21.56  	78                   	
C9  	20.47  	82.5                 	
C10 	23.05  	81                   	
C11 	25.59  	79.5                 	
C12 	20.75  	78.5                 	
D1  	20     	82                   	
D2  	26.12  	80                   	
D3  	19.66  	80                   	
D4  	21.04  	77                   	
D5  	19.7   	81.5                 	
D6  	20.01  	81                   	
D7  	23.57  	77.5                 	
D8  	21.87  	78                   	
D9  	22.21  	82.5                 	
D10 	24.31  	81                   	
D11 	25.8   	79.5                 	
D12 	21.49  	79                   	
E1  	20.38  	82                   	
E2  	26.81  	80                   	
E3  	26.94  	80                   	
E4  	21.18  	77.5                 	
E5  	19.93  	81.5                 	
E6  	20.98  	81                   	
E7  	24.1   	77.5                 	
E8  	21.76  	78.5                 	
E9  	32.62  	82.5                 	
E10 	27.17  	81                   	
E11 	26.49  	79.5                 	
E12 	22.53  	78.5                 	
F1  	20.53  	82                   	
F2  	26.38  	80                   	
F3  	27.95  	80                   	
F4  	21.31  	77.5                 	
F5  	19.96  	81.5                 	
F6  	21.05  	81                   	
F7  	24.05  	77.5                 	
F8  	21.84  	78.5                 	
F9  	30.72  	82.5                 	
F10 	27.03  	81                   	
F11 	26.35  	79.5                 	
F12 	22.09  	78.5                 	
G1  	20.65  	82                   	
G2  	28.31  	79.5                 	
G3  	27.57  	79.5                 	
G4  	22.25  	77                   	
G5  	20.29  	81.5                 	
G6  	22.5   	81                   	
G7  	24.6   	77.5                 	
G8  	22.09  	78                   	
G9  	31.8   	82.5                 	
G10 	27.88  	80.5                 	
G11 	26.77  	79.5                 	
G12 	22.81  	78.5                 	
H1  	No Cq  	57                   	
H2  	No Cq  	79.5                 	
H3  	No Cq  	66.5                 	
H4  	No Cq  	76.5                 	
H5  	No Cq  	55                   	
H6  	No Cq  	55                   	
H7  	No Cq  	78                   	
H8  	No Cq  	79                   	
H9  	No Cq  	71                   	
H10 	No Cq  	81.5                 	
H11 	No Cq  	58                   	
H12 	No Cq  	57                   	
