Well	Cq (∆R)	Tm Product 1 (-R'(T))	
A1  	18.74  	82.5                 	
A2  	25.3   	80                   	
A3  	26.28  	80                   	
A4  	20.4   	77                   	
A5  	18.4   	81.5                 	
A6  	20.32  	81.5                 	
A7  	22.68  	77.5                 	
A8  	20.1   	78                   	
A9  	29.29  	82.5                 	
A10 	25.16  	81                   	
A11 	24.66  	79.5                 	
A12 	20.72  	79                   	
B1  	18.86  	82.5                 	
B2  	26.59  	80                   	
B3  	27.33  	80                   	
B4  	20.46  	77.5                 	
B5  	18.59  	81.5                 	
B6  	20.42  	81                   	
B7  	22.6   	77.5                 	
B8  	20.21  	78.5                 	
B9  	29.49  	82.5                 	
B10 	26.33  	81                   	
B11 	24.87  	79.5                 	
B12 	20.7   	79                   	
C1  	18.45  	82.5                 	
C2  	26.63  	80                   	
C3  	26.54  	80                   	
C4  	20.39  	77.5                 	
C5  	17.91  	81.5                 	
C6  	20.43  	81.5                 	
C7  	22.65  	77.5                 	
C8  	20.38  	78.5                 	
C9  	32.45  	82.5                 	
C10 	25.58  	81                   	
C11 	24.74  	80                   	
C12 	20.82  	79                   	
D1  	19.05  	82                   	
D2  	26.61  	80                   	
D3  	26.91  	80                   	
D4  	20.74  	77                   	
D5  	18.85  	81.5                 	
D6  	20.85  	81.5                 	
D7  	23.33  	77.5                 	
D8  	20.49  	78.5                 	
D9  	29.63  	82.5                 	
D10 	26.74  	81                   	
D11 	25.3   	79.5                 	
D12 	21.53  	79                   	
E1  	18.64  	82.5                 	
E2  	25.84  	80                   	
E3  	24.64  	80                   	
E4  	19.71  	77.5                 	
E5  	17.97  	81.5                 	
E6  	20.05  	81.5                 	
E7  	22.33  	77.5                 	
E8  	19.77  	78.5                 	
E9  	29.58  	82.5                 	
E10 	24.99  	81                   	
E11 	24.81  	79.5                 	
E12 	20.85  	79                   	
F1  	18.29  	82.5                 	
F2  	26.38  	80                   	
F3  	27.49  	80                   	
F4  	20.04  	77.5                 	
F5  	17.94  	81.5                 	
F6  	19.98  	81                   	
F7  	22.57  	78                   	
F8  	19.81  	78.5                 	
F9  	31.28  	82.5                 	
F10 	25.92  	81                   	
F11 	24.98  	80                   	
F12 	20.98  	79                   	
G1  	18.78  	82.5                 	
G2  	25.7   	80                   	
G3  	23.78  	80                   	
G4  	20.63  	77                   	
G5  	18.52  	81.5                 	
G6  	20.72  	81                   	
G7  	22.69  	77.5                 	
G8  	19.98  	78.5                 	
G9  	30.85  	82.5                 	
G10 	25.75  	81                   	
G11 	25.08  	79.5                 	
G12 	20.91  	78.5                 	
H1  	No Cq  	57.5                 	
H2  	No Cq  	95                   	
H3  	No Cq  	80                   	
H4  	No Cq  	77                   	
H5  	No Cq  	57.5                 	
H6  	No Cq  	57.5                 	
H7  	No Cq  	76.5                 	
H8  	No Cq  	77.5                 	
H9  	No Cq  	55                   	
H10 	No Cq  	77                   	
H11 	No Cq  	58                   	
H12 	No Cq  	58                   	
