Well	Cq (∆R)	Tm Product 1 (-R'(T))	
A1  	17.8   	82.5                 	
A2  	26.1   	80                   	
A3  	24.27  	80                   	
A4  	19.59  	77.5                 	
A5  	17.77  	81.5                 	
A6  	19.7   	81.5                 	
A7  	22.18  	77.5                 	
A8  	19.63  	78.5                 	
A9  	27.73  	82.5                 	
A10 	24.49  	81                   	
A11 	24.32  	79.5                 	
A12 	20.47  	79                   	
B1  	18.78  	82.5                 	
B2  	25.35  	80                   	
B3  	23.58  	80                   	
B4  	19.81  	77.5                 	
B5  	18.6   	81.5                 	
B6  	19.8   	81                   	
B7  	22.54  	77.5                 	
B8  	20.39  	78.5                 	
B9  	27.45  	82.5                 	
B10 	24.67  	80.5                 	
B11 	24.52  	79.5                 	
B12 	20.79  	79                   	
C1  	18.8   	82.5                 	
C2  	26.24  	80                   	
C3  	23.56  	80                   	
C4  	19.5   	77.5                 	
C5  	18.61  	81.5                 	
C6  	19.94  	81.5                 	
C7  	22.64  	77.5                 	
C8  	20.07  	78.5                 	
C9  	28.56  	82.5                 	
C10 	25.37  	81                   	
C11 	24.75  	79.5                 	
C12 	20.83  	79                   	
D1  	18.58  	82.5                 	
D2  	26.32  	80                   	
D3  	25.79  	80                   	
D4  	19.92  	77.5                 	
D5  	18.52  	81.5                 	
D6  	20.45  	81.5                 	
D7  	22.6   	77.5                 	
D8  	20.5   	78.5                 	
D9  	28.62  	82.5                 	
D10 	26.35  	81                   	
D11 	24.77  	79.5                 	
D12 	21.15  	79                   	
E1  	18.58  	82.5                 	
E2  	26.36  	80                   	
E3  	24.35  	80                   	
E4  	19.78  	77.5                 	
E5  	17.95  	81.5                 	
E6  	19.96  	81                   	
E7  	22.53  	77.5                 	
E8  	19.81  	78.5                 	
E9  	27.85  	82.5                 	
E10 	24.84  	81                   	
E11 	24.75  	79.5                 	
E12 	20.74  	79                   	
F1  	19.08  	82.5                 	
F2  	26.72  	80                   	
F3  	26.47  	80                   	
F4  	20.47  	77.5                 	
F5  	18.78  	81.5                 	
F6  	20.6   	81                   	
F7  	22.88  	78                   	
F8  	20.68  	78.5                 	
F9  	30.62  	82.5                 	
F10 	26.11  	81                   	
F11 	25     	80                   	
F12 	21.71  	79                   	
G1  	19.05  	82.5                 	
G2  	26.45  	80                   	
G3  	25.61  	80                   	
G4  	19.89  	77.5                 	
G5  	18.75  	81.5                 	
G6  	20.53  	81.5                 	
G7  	22.84  	78                   	
G8  	20.54  	78.5                 	
G9  	29.45  	82.5                 	
G10 	25.87  	81                   	
G11 	25     	80                   	
G12 	21.26  	79                   	
H1  	No Cq  	57.5                 	
H2  	No Cq  	79.5                 	
H3  	No Cq  	80.5                 	
H4  	No Cq  	76.5                 	
H5  	No Cq  	57.5                 	
H6  	No Cq  	57.5                 	
H7  	No Cq  	77.5                 	
H8  	No Cq  	77                   	
H9  	No Cq  	58                   	
H10 	No Cq  	80.5                 	
H11 	No Cq  	58                   	
H12 	No Cq  	55                   	
