N_unmapped	654426	654426	654426
N_multimapping	451891	451891	451891
N_noFeature	3126084	8581176	3296179
N_ambiguous	440937	4421	25494
GMOY005425	4	0	4
GMOY005426	1363	15	1348
GMOY005427	1	0	1
GMOY005428	19	1	18
GMOY005430	314	5	309
GMOY013236	159	87	72
GMOY012806	0	0	0
GMOY013263	216	6	210
GMOY005432	3710	91	3619
GMOY006719	5034	109	4925
GMOY006720	194	0	194
GMOY006721	0	0	0
GMOY006722	53	2	51
GMOY006723	89	0	89
GMOY005509	263	3	260
GMOY005510	0	0	0
GMOY004568	0	0	0
GMOY004569	0	0	0
GMOY002403	996	89	907
GMOY002404	3	1	2
GMOY002405	370	3	367
GMOY006302	222	2	220
GMOY012847	0	0	0
GMOY006303	329	13	316
GMOY012701	0	0	0
GMOY007077	0	8	3
GMOY007078	5050	41	5020
GMOY007079	97	13	84
GMOY007080	38	0	38
GMOY007081	520	16	504
GMOY007082	28	2	26
GMOY007083	154	22	200
GMOY007084	11	48	31
GMOY007085	5838	62	5776
GMOY008638	592	8	584
GMOY008639	984	17	967
GMOY012739	0	0	0
GMOY008977	79	1	78
GMOY007065	94	4	122
GMOY007066	7	38	1
GMOY003957	407	5	402
GMOY003958	615	318	297
GMOY003921	0	0	0
GMOY003922	0	0	0
GMOY003923	0	0	0
GMOY003924	0	0	0
GMOY003925	0	0	0
GMOY003926	0	0	0
GMOY008466	377	8	369
GMOY008112	1032	17	1015
GMOY008113	425	4	421
GMOY007064	18	0	18
GMOY001070	375	6	369
GMOY001071	433	14	419
GMOY001072	34	1	33
GMOY001073	1070	16	1054
GMOY001074	242	1	241
GMOY001075	171	2	170
GMOY001076	209	17	193
GMOY001077	166	11	156
GMOY001078	83	16	76
GMOY001079	840	20	857
GMOY001080	1	26	4
GMOY001081	194	0	194
GMOY001082	117	1	116
GMOY001083	251	2	249
GMOY009909	191	2	189
GMOY009254	190	1	190
GMOY009255	88	1	87
GMOY009256	545	8	607
GMOY009257	863	80	902
GMOY012191	0	20	0
GMOY012192	0	26	0
GMOY009258	307	8	299
GMOY009259	302	5	298
GMOY009260	0	0	0
GMOY009440	20	0	20
GMOY009441	0	0	0
GMOY009442	1421	35	1386
GMOY009443	2705	55	2650
GMOY009444	0	0	0
GMOY009445	7	0	7
GMOY009446	465	3	462
GMOY009447	39	4	35
GMOY009448	444	5	439
GMOY009449	0	180	6
GMOY009450	117	7	296
GMOY009451	1432	31	1401
GMOY009452	240	3	237
GMOY009453	3	1	2
GMOY009454	585	6	579
GMOY009455	132	3	129
GMOY009456	37	1	36
GMOY009457	654	5	649
GMOY012754	0	0	0
GMOY012866	0	0	0
GMOY009458	1	1	0
GMOY009459	0	0	0
GMOY009460	197	27	170
GMOY009461	408	3	405
GMOY009462	160	2	158
GMOY009463	345	339	6
GMOY009464	70	1	69
GMOY009465	156	5	151
GMOY009466	1	0	1
GMOY009467	67	223	45
GMOY009468	0	2	199
GMOY009469	83	2	81
GMOY009470	822	10	812
GMOY009471	33	0	33
GMOY009472	72	1	71
GMOY009473	86	0	86
GMOY009474	71	2	69
GMOY013231	2	0	2
GMOY012193	1	0	1
GMOY009475	4	0	4
GMOY009476	487	17	470
GMOY009477	21	2	19
GMOY009478	0	0	0
GMOY009479	0	0	0
GMOY009480	0	0	0
GMOY009481	0	0	0
GMOY009482	0	0	0
GMOY009483	540	6	534
GMOY009484	364	67	361
GMOY009485	0	2	62
GMOY009486	98	2	96
GMOY009487	152	1	151
GMOY009488	38	1	37
GMOY009489	465	8	457
GMOY009490	274	8	266
GMOY009491	711	18	693
GMOY009492	299	3	296
GMOY009493	509	8	501
GMOY009494	33	3	30
GMOY009495	70	32	38
GMOY009496	11	4	17
GMOY012194	1	9	2
GMOY009497	147	4	144
GMOY009498	123	5	122
GMOY009499	98	5	96
GMOY009500	204	62	205
GMOY012991	86	17	132
GMOY009501	157	4	153
GMOY009502	1330	37	1293
GMOY009503	108	6	112
GMOY009504	257	9	258
GMOY009505	1849	21	1828
GMOY009506	17	0	17
GMOY009507	124	1	123
GMOY009508	0	0	0
GMOY009509	867	10	857
GMOY009510	351	0	351
GMOY009511	190	4	186
GMOY009512	1	0	1
GMOY009513	4	0	4
GMOY009514	1	0	1
GMOY009515	19	71	17
GMOY009516	0	0	69
GMOY012992	138	2	136
GMOY009517	324	0	324
GMOY009518	205	4	201
GMOY009519	298	5	293
GMOY009520	203	4	199
GMOY009521	188	1	187
GMOY009522	1071	9	1062
GMOY009523	69	4	65
GMOY009524	0	0	0
GMOY009525	86	3	83
GMOY009526	0	0	0
GMOY009527	256	4	252
GMOY009528	166	115	162
GMOY009529	0	1	110
GMOY009531	84	11	73
GMOY009532	4	2	2
GMOY009530	234	3	231
GMOY009533	91	3	88
GMOY009534	1960	50	1910
GMOY009535	423	11	412
GMOY009536	648	21	627
GMOY009537	156	4	152
GMOY009538	0	0	0
GMOY009539	6986	285	6701
GMOY009540	1013	61	952
GMOY009541	1489	43	1446
GMOY009542	0	0	0
GMOY009543	181	2	179
GMOY009544	55	2	53
GMOY009545	0	0	0
GMOY009546	327	6	321
GMOY009547	0	0	0
GMOY009548	0	0	0
GMOY009549	229	7	222
GMOY009550	3	0	3
GMOY009551	0	0	0
GMOY009552	0	0	0
GMOY009553	10	0	10
GMOY009554	136	121	15
GMOY009555	320	124	196
GMOY009556	282	0	282
GMOY009557	6	0	6
GMOY009558	204	4	200
GMOY009559	2	0	2
GMOY009560	0	0	0
GMOY009561	0	0	0
GMOY009562	1	0	1
GMOY009563	0	0	0
GMOY009564	3	0	3
GMOY009565	11	0	11
GMOY009566	96	2	94
GMOY009567	594	6	588
GMOY009568	419	10	409
GMOY009570	899	17	886
GMOY009569	429	24	409
GMOY009571	97	2	95
GMOY009572	71	4	67
GMOY009573	2	2	0
GMOY009574	1283	30	1253
GMOY009575	1525	22	1503
GMOY009576	77	0	77
GMOY009577	1	0	1
GMOY009579	69	22	48
GMOY009578	43	10	34
GMOY009580	617	10	607
GMOY009581	221	0	221
GMOY009582	80	4	76
GMOY009583	1478	22	1456
GMOY009584	860	4	856
GMOY009585	404	3	401
GMOY009586	0	0	0
GMOY009587	0	0	0
GMOY009588	0	0	0
GMOY009589	0	0	0
GMOY009590	117	0	117
GMOY009591	1460	327	1361
GMOY009592	1	14	215
GMOY009593	381	5	376
GMOY009594	0	0	0
GMOY009595	873	5	868
GMOY009596	415	15	400
GMOY009597	511	7	504
GMOY009598	368	5	363
GMOY009599	602	19	583
GMOY009600	18	8	10
GMOY009601	306	1369	249
GMOY009602	748	40	2020
GMOY009603	904	18	886
GMOY009604	14	0	14
GMOY009605	0	0	0
GMOY009606	818	8	810
GMOY009607	422	4	418
GMOY009608	264	8	256
GMOY009609	294	3	291
GMOY009610	15	15	0
GMOY009611	100	1	99
GMOY009612	20	1	19
GMOY009613	11	0	11
GMOY009614	139	4	135
GMOY009615	1031	15	1016
GMOY009616	49	27	75
GMOY009617	13	40	39
GMOY009618	227	3	224
GMOY009619	0	0	0
GMOY009620	0	0	0
GMOY009621	3	0	3
GMOY009622	0	0	0
GMOY009623	0	0	0
GMOY009624	0	0	0
GMOY009625	0	0	0
GMOY009626	414	9	501
GMOY009627	489	189	507
GMOY009628	1891	105	1790
GMOY009629	6	3	3
GMOY009630	15	40	12
GMOY009631	95	1	94
GMOY009632	26	20	6
GMOY009633	642	23	622
GMOY009634	321	212	116
GMOY009635	63	66	1
GMOY009636	20	18	2
GMOY009637	512	132	509
GMOY009638	0	0	129
GMOY009639	2	207	564
GMOY009640	0	562	207
GMOY009641	107	4	103
GMOY009642	0	68	103
GMOY009643	0	103	68
GMOY009644	109	1	108
GMOY009645	508	7	501
GMOY009646	112	2	110
GMOY009647	1729	35	1694
GMOY009648	237	5	232
GMOY009649	222	1	221
GMOY009650	0	0	0
GMOY009651	718	2	716
GMOY009652	7	7	0
GMOY013227	1	0	1
GMOY009653	114	2	112
GMOY009654	0	0	0
GMOY009655	1	0	1
GMOY009656	2	2	0
GMOY009657	205	42	163
GMOY013224	0	0	0
GMOY009659	936	9	927
GMOY009660	284	17	268
GMOY009658	233	21	218
GMOY009661	30	1	34
GMOY009662	614	9	605
GMOY009663	284	2	282
GMOY009664	12	0	12
GMOY009665	71	0	71
GMOY009666	278	157	1435
GMOY009667	0	0	68
GMOY009668	233	1195	284
GMOY009669	1023	8	1015
GMOY009670	53	1	52
GMOY009671	1	0	1
GMOY009672	357	5	352
GMOY009673	6	5	1
GMOY009674	108	3	105
GMOY009675	335	0	335
GMOY012993	0	0	0
GMOY009676	424	4	420
GMOY009677	68	1	67
GMOY009678	131	7	124
GMOY009679	276	3	273
GMOY009680	510	12	498
GMOY009681	35	2	33
GMOY009682	156	3	153
GMOY009683	438	4	440
GMOY009684	96	15	87
GMOY009685	603	7	596
GMOY009686	374	6	368
GMOY009687	104	0	105
GMOY009688	29	10	20
GMOY009689	163	100	66
GMOY009690	212	1	214
GMOY009692	255	9	246
GMOY009691	109	0	109
GMOY009693	165	0	165
GMOY009694	43	0	43
GMOY009695	97	2	95
GMOY009696	4	15	77
GMOY009697	24	100	12
GMOY009698	2394	16	2378
GMOY009699	205	6	199
GMOY009700	215	5	210
GMOY009701	452	4	448
GMOY012171	84	0	84
GMOY009702	124	2	122
GMOY009703	407	315	403
GMOY009704	116	7	420
GMOY009705	98	0	98
GMOY009706	0	0	0
GMOY009707	402	5	397
GMOY009708	142	4	138
GMOY009709	259	9	250
GMOY009710	177	2	175
GMOY009711	1	1	0
GMOY009712	551	8	543
GMOY009713	929	20	909
GMOY009714	5173	73	5100
GMOY008544	0	0	0
GMOY008545	0	0	0
GMOY013203	2	0	2
GMOY013200	1	0	1
GMOY008546	511	3	508
GMOY008547	6	6	0
GMOY008548	65	1	135
GMOY008549	15	80	5
GMOY008550	0	2	14
GMOY008551	41	40	163
GMOY008552	482	196	474
GMOY008553	450	47	446
GMOY012571	1	0	1
GMOY008554	460	13	447
GMOY012794	0	0	0
GMOY008555	370	3	367
GMOY008556	217	96	121
GMOY008557	1	0	1
GMOY008558	0	0	0
GMOY008559	1	0	1
GMOY008560	0	0	0
GMOY008561	304	5	299
GMOY012107	60	3	57
GMOY008562	32	1	31
GMOY008563	300	225	267
GMOY008564	0	6	186
GMOY008565	961	28	933
GMOY008566	219	16	203
GMOY008567	103	1	102
GMOY008568	888	14	874
GMOY007368	273	1	272
GMOY004225	0	0	0
GMOY004226	0	0	0
GMOY004227	275	2	273
GMOY004228	14939	212	14727
GMOY004229	276	5	271
GMOY004230	10	0	10
GMOY004231	160	17	143
GMOY004232	401	3	398
GMOY004233	309	3	306
GMOY006577	8	7	1
GMOY008479	8	3	5
GMOY008480	17	0	17
GMOY008481	0	0	0
GMOY005241	14	13	1
GMOY005242	6000	35	5965
GMOY005243	70	306	31
GMOY005244	0	24	243
GMOY005245	24	2	22
GMOY005246	397	12	385
GMOY009735	0	0	0
GMOY005454	0	0	0
GMOY005455	123	2	121
GMOY005456	120	4	116
GMOY005457	83	3	80
GMOY005458	170	1	169
GMOY005459	57	2	55
GMOY008187	0	0	0
GMOY008188	0	0	0
GMOY002233	20	0	20
GMOY002234	98	3	95
GMOY001151	8	0	8
GMOY001152	479	12	467
GMOY001153	43	0	43
GMOY001154	457	7	450
GMOY001750	347	3	344
GMOY003018	0	0	0
GMOY002490	129	1	128
GMOY013309	1329	10	1319
GMOY002491	14	0	14
GMOY002492	1788	34	1754
GMOY008426	80	2	78
GMOY002183	559	6	553
GMOY002184	125	0	125
GMOY002185	275	10	265
GMOY002186	130	2	128
GMOY002187	258	2	256
GMOY012156	101	178	328
GMOY002188	1707	320	1792
GMOY002189	622	7	615
GMOY002190	0	0	0
GMOY003611	283	4	279
GMOY003612	127	1	126
GMOY003613	721	19	702
GMOY003614	49	2	47
GMOY003615	31	12	19
GMOY003616	1657	30	1627
GMOY007598	9	0	9
GMOY007599	40	0	40
GMOY000230	0	0	0
GMOY000231	0	0	0
GMOY007627	162	3	159
GMOY004869	0	0	0
GMOY004870	0	0	0
GMOY004871	0	0	0
GMOY001630	19	3	16
GMOY000667	11	0	11
GMOY006387	6	1	5
GMOY008445	820	12	808
GMOY008446	68	52	165
GMOY008447	0	100	49
GMOY008448	329	79	467
GMOY008449	0	145	72
GMOY008450	42	0	42
GMOY005346	680	7	673
GMOY006472	0	0	108
GMOY006473	71	111	68
GMOY006474	1022	18	1004
GMOY006475	1	0	1
GMOY012758	0	0	0
GMOY012671	0	0	0
GMOY012950	3	0	3
GMOY012398	1	0	1
GMOY004594	0	0	0
GMOY012887	0	0	0
GMOY012797	0	0	0
GMOY002360	89	2	87
GMOY002361	30	0	30
