N_unmapped	679184	679184	679184
N_multimapping	391249	391249	391249
N_noFeature	2935928	8638928	3184276
N_ambiguous	445141	4444	28207
GMOY005425	61	2	59
GMOY005426	1460	28	1432
GMOY005427	0	0	0
GMOY005428	2393	64	2329
GMOY005430	257	5	252
GMOY013236	152	84	68
GMOY012806	0	0	0
GMOY013263	186	4	182
GMOY005432	2220	77	2143
GMOY006719	4368	159	4209
GMOY006720	133	1	132
GMOY006721	0	0	0
GMOY006722	81	8	73
GMOY006723	94	3	91
GMOY005509	380	10	370
GMOY005510	1	1	0
GMOY004568	5	0	5
GMOY004569	0	0	0
GMOY002403	933	165	768
GMOY002404	3	0	3
GMOY002405	609	24	585
GMOY006302	332	8	324
GMOY012847	0	0	0
GMOY006303	310	13	297
GMOY012701	0	0	0
GMOY007077	0	7	0
GMOY007078	2455	43	2419
GMOY007079	43	9	34
GMOY007080	39	3	36
GMOY007081	513	14	499
GMOY007082	39	2	37
GMOY007083	231	23	279
GMOY007084	7	55	23
GMOY007085	12185	273	11912
GMOY008638	775	26	749
GMOY008639	1070	21	1049
GMOY012739	1	0	1
GMOY008977	106	6	100
GMOY007065	81	2	132
GMOY007066	8	60	1
GMOY003957	61	0	61
GMOY003958	391	201	190
GMOY003921	0	0	0
GMOY003922	0	0	0
GMOY003923	0	0	0
GMOY003924	0	0	0
GMOY003925	0	0	0
GMOY003926	0	0	0
GMOY008466	416	17	399
GMOY008112	712	20	692
GMOY008113	333	5	328
GMOY007064	8	0	8
GMOY001070	333	5	328
GMOY001071	403	14	390
GMOY001072	26	3	25
GMOY001073	641	17	625
GMOY001074	217	5	212
GMOY001075	146	11	136
GMOY001076	146	9	142
GMOY001077	135	8	127
GMOY001078	58	15	51
GMOY001079	624	32	620
GMOY001080	0	13	11
GMOY001081	144	3	141
GMOY001082	42	0	42
GMOY001083	212	5	207
GMOY009909	351	15	336
GMOY009254	263	7	256
GMOY009255	143	3	140
GMOY009256	455	9	493
GMOY009257	645	58	674
GMOY012191	0	5	0
GMOY012192	0	33	0
GMOY009258	696	23	673
GMOY009259	144	4	140
GMOY009260	0	0	0
GMOY009440	9	1	8
GMOY009441	0	0	0
GMOY009442	1672	56	1616
GMOY009443	1868	52	1816
GMOY009444	0	0	0
GMOY009445	4	1	3
GMOY009446	369	15	354
GMOY009447	23	6	17
GMOY009448	433	8	425
GMOY009449	0	182	4
GMOY009450	46	6	226
GMOY009451	985	31	954
GMOY009452	263	5	258
GMOY009453	328	5	323
GMOY009454	693	22	671
GMOY009455	120	5	115
GMOY009456	15	0	15
GMOY009457	702	20	682
GMOY012754	0	0	0
GMOY012866	0	0	0
GMOY009458	3	0	3
GMOY009459	1	0	1
GMOY009460	185	21	164
GMOY009461	485	16	469
GMOY009462	179	4	175
GMOY009463	316	307	9
GMOY009464	67	1	66
GMOY009465	112	5	107
GMOY009466	0	0	0
GMOY009467	62	180	46
GMOY009468	0	4	160
GMOY009469	76	4	72
GMOY009470	699	24	675
GMOY009471	28	1	27
GMOY009472	58	1	57
GMOY009473	89	3	86
GMOY009474	72	6	66
GMOY013231	1	0	1
GMOY012193	1	0	1
GMOY009475	20	0	20
GMOY009476	383	16	367
GMOY009477	16	0	16
GMOY009478	4	0	4
GMOY009479	0	0	0
GMOY009480	1	1	0
GMOY009481	0	0	0
GMOY009482	0	0	0
GMOY009483	1245	41	1204
GMOY009484	314	71	309
GMOY009485	0	0	66
GMOY009486	126	6	120
GMOY009487	268	12	256
GMOY009488	20	0	20
GMOY009489	371	9	362
GMOY009490	248	10	238
GMOY009491	878	34	844
GMOY009492	284	10	274
GMOY009493	921	34	887
GMOY009494	13	0	13
GMOY009495	67	52	15
GMOY009496	8	4	10
GMOY012194	4	3	7
GMOY009497	121	8	113
GMOY009498	104	3	107
GMOY009499	92	11	87
GMOY009500	187	91	201
GMOY012991	96	30	171
GMOY009501	114	3	111
GMOY009502	1163	47	1116
GMOY009503	133	10	129
GMOY009504	245	19	232
GMOY009505	580	16	564
GMOY009506	23	2	21
GMOY009507	97	2	95
GMOY009508	0	0	0
GMOY009509	713	22	691
GMOY009510	411	4	407
GMOY009511	147	3	144
GMOY009512	1	0	1
GMOY009513	5	3	2
GMOY009514	3	3	0
GMOY009515	63	86	63
GMOY009516	0	3	83
GMOY012992	123	10	113
GMOY009517	294	11	283
GMOY009518	128	2	126
GMOY009519	216	6	211
GMOY009520	203	3	200
GMOY009521	146	2	144
GMOY009522	940	32	908
GMOY009523	69	10	59
GMOY009524	0	0	0
GMOY009525	696	18	679
GMOY009526	1	0	1
GMOY009527	185	4	181
GMOY009528	163	64	156
GMOY009529	0	1	56
GMOY009531	192	10	182
GMOY009532	15	3	12
GMOY009530	181	7	174
GMOY009533	23	0	23
GMOY009534	470	14	456
GMOY009535	388	13	375
GMOY009536	464	23	441
GMOY009537	142	3	139
GMOY009538	2	0	2
GMOY009539	2517	161	2356
GMOY009540	718	38	680
GMOY009541	857	39	818
GMOY009542	0	0	0
GMOY009543	413	11	402
GMOY009544	57	1	56
GMOY009545	0	0	0
GMOY009546	343	14	329
GMOY009547	0	0	0
GMOY009548	0	0	0
GMOY009549	126	4	122
GMOY009550	4	0	4
GMOY009551	0	0	0
GMOY009552	1	0	1
GMOY009553	6	0	6
GMOY009554	163	142	21
GMOY009555	192	92	100
GMOY009556	430	5	425
GMOY009557	12	1	11
GMOY009558	255	9	246
GMOY009559	1	0	1
GMOY009560	0	0	0
GMOY009561	0	0	0
GMOY009562	0	0	0
GMOY009563	5	0	5
GMOY009564	5	0	5
GMOY009565	27	0	27
GMOY009566	91	3	88
GMOY009567	520	16	504
GMOY009568	435	13	422
GMOY009570	805	28	780
GMOY009569	381	31	353
GMOY009571	744	15	729
GMOY009572	1189	29	1160
GMOY009573	2	1	1
GMOY009574	1132	35	1097
GMOY009575	1576	46	1530
GMOY009576	86	2	84
GMOY009577	6	0	6
GMOY009579	68	20	49
GMOY009578	57	10	48
GMOY009580	731	17	714
GMOY009581	252	4	248
GMOY009582	85	4	81
GMOY009583	1432	52	1380
GMOY009584	605	10	595
GMOY009585	461	7	454
GMOY009586	0	0	0
GMOY009587	0	0	0
GMOY009588	0	0	0
GMOY009589	0	0	0
GMOY009590	108	1	107
GMOY009591	2125	337	1989
GMOY009592	0	8	193
GMOY009593	475	22	453
GMOY009594	3	0	3
GMOY009595	1285	31	1254
GMOY009596	440	18	422
GMOY009597	509	19	490
GMOY009598	368	4	364
GMOY009599	592	13	579
GMOY009600	4	1	3
GMOY009601	316	953	291
GMOY009602	569	52	1445
GMOY009603	1000	19	981
GMOY009604	34	3	31
GMOY009605	0	0	0
GMOY009606	288	4	284
GMOY009607	403	7	396
GMOY009608	189	7	182
GMOY009609	242	9	233
GMOY009610	17	15	2
GMOY009611	153	5	148
GMOY009612	50	1	49
GMOY009613	12	0	12
GMOY009614	114	11	103
GMOY009615	993	26	967
GMOY009616	30	47	48
GMOY009617	16	25	61
GMOY009618	147	0	147
GMOY009619	8	1	7
GMOY009620	0	0	0
GMOY009621	0	0	0
GMOY009622	0	0	0
GMOY009623	0	0	0
GMOY009624	0	0	0
GMOY009625	0	0	0
GMOY009626	438	19	513
GMOY009627	372	204	362
GMOY009628	1926	191	1743
GMOY009629	9	2	7
GMOY009630	13	30	12
GMOY009631	128	11	117
GMOY009632	22	15	7
GMOY009633	622	14	609
GMOY009634	302	176	131
GMOY009635	30	32	2
GMOY009636	18	13	5
GMOY009637	465	121	445
GMOY009638	0	2	99
GMOY009639	1	243	680
GMOY009640	0	679	243
GMOY009641	119	1	118
GMOY009642	0	69	85
GMOY009643	0	85	69
GMOY009644	353	5	348
GMOY009645	412	6	406
GMOY009646	130	3	127
GMOY009647	1131	24	1107
GMOY009648	222	8	214
GMOY009649	241	7	234
GMOY009650	6	0	6
GMOY009651	674	17	657
GMOY009652	8	8	0
GMOY013227	2	0	2
GMOY009653	131	6	125
GMOY009654	0	0	0
GMOY009655	1	0	1
GMOY009656	0	0	0
GMOY009657	228	30	198
GMOY013224	0	0	0
GMOY009659	716	19	697
GMOY009660	252	16	236
GMOY009658	254	11	246
GMOY009661	29	1	31
GMOY009662	597	16	581
GMOY009663	230	6	224
GMOY009664	0	0	0
