N_unmapped	670596	670596	670596
N_multimapping	456602	456602	456602
N_noFeature	3413220	9114865	3585685
N_ambiguous	479645	4823	27404
GMOY005425	2	0	2
GMOY005426	1004	3	1001
GMOY005427	1	0	1
GMOY005428	28	0	28
GMOY005430	323	6	317
GMOY013236	154	67	87
GMOY012806	0	0	0
GMOY013263	255	3	252
GMOY005432	4887	109	4778
GMOY006719	7049	143	6906
GMOY006720	139	4	135
GMOY006721	0	0	0
GMOY006722	70	2	68
GMOY006723	130	1	129
GMOY005509	320	2	318
GMOY005510	0	0	0
GMOY004568	3	0	3
GMOY004569	0	0	0
GMOY002403	1231	134	1097
GMOY002404	6	0	6
GMOY002405	592	14	578
GMOY006302	313	0	313
GMOY012847	0	0	0
GMOY006303	327	8	319
GMOY012701	0	0	0
GMOY007077	0	15	1
GMOY007078	5659	44	5633
GMOY007079	71	17	54
GMOY007080	41	0	41
GMOY007081	560	8	552
GMOY007082	53	0	53
GMOY007083	161	20	187
GMOY007084	14	33	25
GMOY007085	5246	46	5200
GMOY008638	502	11	491
GMOY008639	1150	17	1133
GMOY012739	0	0	0
GMOY008977	110	2	108
GMOY007065	77	0	114
GMOY007066	8	45	0
GMOY003957	319	3	316
GMOY003958	784	408	376
GMOY003921	0	0	0
GMOY003922	0	0	0
GMOY003923	0	0	0
GMOY003924	0	0	0
GMOY003925	0	0	0
GMOY003926	0	0	0
GMOY008466	520	17	503
GMOY008112	1094	8	1086
GMOY008113	506	14	492
GMOY007064	18	0	18
GMOY001070	548	4	544
GMOY001071	425	7	418
GMOY001072	63	4	59
GMOY001073	1390	12	1378
GMOY001074	265	4	261
GMOY001075	151	2	151
GMOY001076	216	6	212
GMOY001077	213	10	205
GMOY001078	85	23	75
GMOY001079	710	17	718
GMOY001080	0	12	2
GMOY001081	202	4	198
GMOY001082	89	1	88
GMOY001083	319	3	316
GMOY009909	342	8	334
GMOY009254	231	3	228
GMOY009255	113	0	113
GMOY009256	553	10	619
GMOY009257	967	84	1009
GMOY012191	0	8	0
GMOY012192	0	40	0
GMOY009258	347	6	341
GMOY009259	243	1	242
GMOY009260	0	0	0
GMOY009440	11	0	11
GMOY009441	0	0	0
GMOY009442	1346	23	1323
GMOY009443	1947	23	1924
GMOY009444	0	0	0
GMOY009445	4	0	4
GMOY009446	433	4	429
GMOY009447	31	3	28
GMOY009448	620	5	615
GMOY009449	0	172	4
GMOY009450	99	7	268
GMOY009451	1231	28	1203
GMOY009452	283	4	279
GMOY009453	4	0	4
GMOY009454	756	12	744
GMOY009455	155	2	153
GMOY009456	25	0	25
GMOY009457	808	4	804
GMOY012754	2	0	2
GMOY012866	0	0	0
GMOY009458	0	0	0
GMOY009459	0	0	0
GMOY009460	256	28	228
GMOY009461	446	3	443
GMOY009462	200	0	200
GMOY009463	498	494	4
GMOY009464	76	3	73
GMOY009465	163	2	161
GMOY009466	0	0	0
GMOY009467	93	279	56
GMOY009468	0	2	240
GMOY009469	81	1	80
GMOY009470	707	11	696
GMOY009471	28	0	28
GMOY009472	72	1	71
GMOY009473	99	1	98
GMOY009474	101	0	101
GMOY013231	0	0	0
GMOY012193	0	0	0
GMOY009475	25	0	25
GMOY009476	433	8	425
GMOY009477	27	1	26
GMOY009478	0	0	0
GMOY009479	0	0	0
GMOY009480	0	0	0
GMOY009481	0	0	0
GMOY009482	0	0	0
GMOY009483	641	10	631
GMOY009484	396	68	392
GMOY009485	0	0	64
GMOY009486	128	1	127
GMOY009487	181	6	175
GMOY009488	40	1	39
GMOY009489	312	8	304
GMOY009490	378	6	377
GMOY009491	1289	29	1265
GMOY009492	335	3	332
GMOY009493	690	10	680
GMOY009494	30	0	30
GMOY009495	56	42	14
GMOY009496	11	3	17
GMOY012194	1	8	2
GMOY009497	126	4	122
GMOY009498	168	4	171
GMOY009499	117	9	116
GMOY009500	254	100	256
GMOY012991	96	21	176
GMOY009501	137	2	135
GMOY009502	1184	18	1166
GMOY009503	178	12	178
GMOY009504	309	18	303
GMOY009505	1594	13	1581
GMOY009506	6	0	6
GMOY009507	131	4	127
GMOY009508	0	0	0
GMOY009509	687	6	681
GMOY009510	424	4	422
GMOY009511	147	3	146
GMOY009512	6	0	6
GMOY009513	0	0	0
GMOY009514	0	0	0
GMOY009515	56	82	55
GMOY009516	0	0	81
GMOY012992	158	3	155
GMOY009517	269	7	262
GMOY009518	223	3	220
GMOY009519	298	8	290
GMOY009520	200	2	198
GMOY009521	224	0	224
GMOY009522	837	8	829
GMOY009523	77	5	72
GMOY009524	0	0	0
GMOY009525	160	3	157
GMOY009526	0	0	0
GMOY009527	226	1	225
GMOY009528	189	111	187
GMOY009529	0	0	109
GMOY009531	113	16	97
GMOY009532	14	7	7
GMOY009530	221	1	220
GMOY009533	34	0	34
GMOY009534	1057	20	1037
GMOY009535	540	8	532
GMOY009536	470	17	453
GMOY009537	192	3	189
GMOY009538	0	0	0
GMOY009539	8406	374	8033
GMOY009540	2109	72	2038
GMOY009541	1105	17	1088
GMOY009542	0	0	0
GMOY009543	253	5	248
GMOY009544	37	0	37
GMOY009545	0	0	0
GMOY009546	420	1	419
GMOY009547	0	0	0
GMOY009548	0	0	0
GMOY009549	226	1	225
GMOY009550	11	0	11
GMOY009551	0	0	0
GMOY009552	0	0	0
GMOY009553	7	1	6
GMOY009554	168	162	6
GMOY009555	247	89	158
GMOY009556	317	4	313
GMOY009557	5	0	5
GMOY009558	233	5	228
GMOY009559	2	0	2
GMOY009560	0	0	0
GMOY009561	0	0	0
GMOY009562	1	0	1
GMOY009563	5	0	5
GMOY009564	2	0	2
GMOY009565	4	0	4
GMOY009566	108	0	108
GMOY009567	676	10	666
GMOY009568	408	9	399
GMOY009570	1072	18	1057
GMOY009569	485	18	470
GMOY009571	183	3	180
GMOY009572	192	3	189
GMOY009573	2	0	2
GMOY009574	1443	26	1417
GMOY009575	1870	20	1850
GMOY009576	97	0	97
GMOY009577	6	0	6
GMOY009579	78	25	54
GMOY009578	62	9	54
GMOY009580	735	11	724
GMOY009581	298	5	293
GMOY009582	87	2	85
GMOY009583	1896	39	1857
GMOY009584	1107	10	1097
GMOY009585	536	4	532
GMOY009586	0	0	0
GMOY009587	0	0	0
GMOY009588	0	0	0
GMOY009589	0	0	0
GMOY009590	124	2	122
GMOY009591	1421	280	1334
GMOY009592	3	7	189
GMOY009593	471	4	467
GMOY009594	1	0	1
GMOY009595	884	3	881
GMOY009596	389	10	379
GMOY009597	876	25	851
GMOY009598	457	9	448
GMOY009599	474	7	467
GMOY009600	17	12	5
GMOY009601	434	1161	371
GMOY009602	610	27	1681
GMOY009603	1057	14	1043
GMOY009604	28	0	28
GMOY009605	0	0	0
GMOY009606	937	5	932
GMOY009607	613	11	602
GMOY009608	249	3	246
GMOY009609	365	2	363
GMOY009610	16	16	0
GMOY009611	118	1	117
GMOY009612	26	0	26
GMOY009613	3	0	3
GMOY009614	126	3	123
GMOY009615	943	18	925
GMOY009616	61	26	90
GMOY009617	36	35	62
GMOY009618	245	2	243
GMOY009619	0	0	0
GMOY009620	1	0	1
GMOY009621	1	0	1
GMOY009622	0	0	0
GMOY009623	0	0	0
GMOY009624	0	0	0
GMOY009625	0	0	0
GMOY009626	259	7	326
GMOY009627	484	147	499
GMOY009628	1798	95	1709
GMOY009629	5	2	3
GMOY009630	12	30	8
GMOY009631	86	1	85
GMOY009632	19	11	8
GMOY009633	630	15	617
GMOY009634	384	271	125
GMOY009635	65	66	8
GMOY009636	16	10	7
GMOY009637	552	187	549
GMOY009638	0	2	182
GMOY009639	0	280	520
GMOY009640	0	520	280
GMOY009641	112	1	111
GMOY009642	0	66	150
GMOY009643	0	150	66
GMOY009644	159	0	159
GMOY009645	491	6	485
GMOY009646	116	8	108
GMOY009647	1968	27	1941
GMOY009648	302	9	293
GMOY009649	313	1	312
GMOY009650	0	0	0
GMOY009651	733	14	719
GMOY009652	10	10	0
GMOY013227	1	0	1
GMOY009653	165	1	164
GMOY009654	0	0	0
GMOY009655	3	0	3
GMOY009656	2	1	1
GMOY009657	245	33	212
GMOY013224	0	0	0
GMOY009659	975	16	959
GMOY009660	339	35	304
GMOY009658	257	12	248
GMOY009661	24	1	26
GMOY009662	691	3	688
GMOY009663	297	3	294
GMOY009664	11	0	11
GMOY009665	54	1	53
GMOY009666	257	145	1454
GMOY009667	0	4	66
GMOY009668	208	1220	260
GMOY009669	1100	12	1088
GMOY009670	53	0	53
GMOY009671	0	0	0
GMOY009672	438	4	434
GMOY009673	4	1	3
GMOY009674	117	4	113
GMOY009675	387	3	384
GMOY012993	0	0	0
GMOY009676	269	5	264
GMOY009677	99	2	97
GMOY009678	217	4	213
GMOY009679	277	4	273
GMOY009680	527	8	519
GMOY009681	66	1	65
GMOY009682	173	3	170
GMOY009683	434	7	432
GMOY009684	92	15	82
GMOY009685	493	5	490
GMOY009686	485	12	473
GMOY009687	154	1	154
GMOY009688	26	11	16
GMOY009689	169	110	61
GMOY009690	222	3	220
GMOY009692	259	6	253
GMOY009691	102	0	102
GMOY009693	157	7	150
GMOY009694	61	2	59
GMOY009695	126	1	125
GMOY009696	3	8	123
GMOY009697	33	156	5
GMOY009698	2695	42	2654
GMOY009699	251	8	243
GMOY009700	221	2	219
GMOY009701	347	4	343
GMOY012171	106	4	103
GMOY009702	169	5	166
GMOY009703	499	441	499
GMOY009704	111	12	539
GMOY009705	104	2	102
GMOY009706	0	0	0
GMOY009707	334	3	331
GMOY009708	217	2	215
GMOY009709	365	7	358
GMOY009710	257	3	254
GMOY009711	1	0	1
GMOY009712	559	8	551
GMOY009713	865	17	848
GMOY009714	6638	95	6543
GMOY008544	0	0	0
GMOY008545	0	0	0
GMOY013203	3	0	3
GMOY013200	1	0	1
GMOY008546	661	8	653
GMOY008547	11	9	2
GMOY008548	51	2	121
GMOY008549	20	86	6
GMOY008550	0	2	5
GMOY008551	51	37	268
GMOY008552	584	294	573
GMOY008553	677	53	660
GMOY012571	0	0	0
GMOY008554	464	5	459
GMOY012794	0	0	0
GMOY008555	303	3	300
GMOY008556	4	4	0
GMOY008557	0	0	0
GMOY008558	0	0	0
GMOY008559	0	0	0
GMOY008560	0	0	0
GMOY008561	280	5	275
GMOY012107	69	1	68
GMOY008562	37	0	37
GMOY008563	351	303	295
GMOY008564	0	3	244
GMOY008565	809	22	788
GMOY008566	212	12	201
GMOY008567	140	1	139
GMOY008568	1135	28	1107
GMOY007368	145	1	144
GMOY004225	0	0	0
GMOY004226	6	5	1
GMOY004227	276	2	274
GMOY004228	15473	159	15314
GMOY004229	369	6	363
GMOY004230	9	2	7
GMOY004231	136	15	121
GMOY004232	374	6	368
GMOY004233	374	11	363
GMOY006577	6	5	1
GMOY008479	5	3	2
GMOY008480	23	0	23
GMOY008481	0	0	0
GMOY005241	14	14	0
GMOY005242	7223	42	7181
GMOY005243	23	274	18
GMOY005244	0	18	251
GMOY005245	38	2	36
GMOY005246	355	8	347
GMOY009735	0	0	0
GMOY005454	0	0	0
GMOY005455	161	3	158
GMOY005456	116	0	116
GMOY005457	113	4	109
GMOY005458	203	4	199
GMOY005459	75	0	75
GMOY008187	0	0	0
GMOY008188	0	0	0
GMOY002233	32	1	31
GMOY002234	101	2	99
GMOY001151	10	0	10
GMOY001152	624	10	614
GMOY001153	25	0	25
GMOY001154	399	3	396
GMOY001750	361	10	351
GMOY003018	4	0	4
GMOY002490	171	1	170
GMOY013309	1495	4	1491
GMOY002491	5	0	5
GMOY002492	1611	19	1592
GMOY008426	96	0	96
GMOY002183	624	9	615
GMOY002184	143	2	141
GMOY002185	249	5	244
GMOY002186	145	5	140
GMOY002187	315	2	313
GMOY012156	79	190	330
GMOY002188	1960	346	2055
GMOY002189	607	7	600
GMOY002190	1	0	1
GMOY003611	313	3	310
GMOY003612	140	2	138
GMOY003613	754	17	737
GMOY003614	47	2	45
GMOY003615	30	9	21
GMOY003616	2140	28	2112
GMOY007598	7	0	7
GMOY007599	22	0	22
GMOY000230	0	0	0
GMOY000231	0	0	0
GMOY007627	191	0	191
GMOY004869	1	0	1
GMOY004870	1	0	1
GMOY004871	0	0	0
GMOY001630	16	2	14
GMOY000667	5	0	5
GMOY006387	2	0	2
GMOY008445	717	11	706
GMOY008446	43	81	149
GMOY008447	0	109	78
GMOY008448	226	104	220
GMOY008449	0	3	95
GMOY008450	27	0	27
GMOY005346	797	6	791
GMOY006472	1	0	151
GMOY006473	96	154	92
GMOY006474	1111	20	1091
GMOY006475	1	1	0
GMOY012758	0	0	0
GMOY012671	0	0	0
GMOY012950	0	0	0
GMOY012398	0	0	0
GMOY004594	0	0	0
GMOY012887	0	0	0
GMOY012797	0	0	0
GMOY002360	83	0	83
GMOY002361	11	0	11
GMOY002362	0	0	0
GMOY002363	11	0	11
GMOY002364	4	0	4
GMOY002365	1	0	1
GMOY008272	551	8	543
GMOY008273	174	1	173
GMOY008274	714	2	712
GMOY004955	3	1	2
GMOY004956	176	1	175
GMOY004957	745	7	738
GMOY012504	0	0	0
GMOY001754	111	1	110
GMOY001755	7	0	7
GMOY001756	486	8	478
GMOY001757	158	2	156
GMOY001758	364	106	258
GMOY001759	19	0	19
GMOY012163	9	1	8
GMOY012148	6	0	6
GMOY001760	8	0	8
GMOY001761	2	0	2
GMOY006456	842	14	828
GMOY006457	152	3	149
GMOY006458	204	96	108
GMOY006618	76	2	74
GMOY006619	5182	60	5122
GMOY006620	1	0	1
GMOY001922	4	191	1
GMOY001923	18	0	18
GMOY001924	0	1	187
GMOY001925	353	60	293
GMOY001926	120	1	119
GMOY012195	0	0	0
GMOY001927	116	1	115
GMOY006878	262	6	256
GMOY006879	0	0	0
GMOY006880	986	417	1920
GMOY006881	12	1021	341
GMOY006882	0	0	0
GMOY006883	177	4	173
GMOY006884	1454	19	1435
GMOY006885	141	4	138
GMOY006886	144	1	143
GMOY009182	0	0	0
GMOY009201	6	0	6
GMOY004979	731	8	723
GMOY008854	112	3	109
GMOY008855	18	0	18
GMOY008856	476	10	466
GMOY008857	203	3	200
GMOY008858	3	78	53
GMOY008859	0	51	77
GMOY008860	617	5	612
GMOY008861	577	43	614
GMOY008862	215	52	243
GMOY008863	88	2	86
GMOY008864	0	0	0
GMOY008865	0	0	0
GMOY008866	0	0	0
GMOY008867	0	0	0
GMOY008868	423	6	417
GMOY008869	393	6	530
GMOY008870	0	141	2
GMOY008871	44	2	42
GMOY008872	392	12	380
GMOY008873	1211	9	1202
GMOY008874	1080	36	1044
GMOY008875	39	2	37
GMOY008876	257	4	253
GMOY008877	1818	21	1797
GMOY008878	0	0	0
GMOY007545	7	2	5
GMOY009224	1	0	1
GMOY009858	1251	17	1235
GMOY009859	240	30	211
GMOY009860	719	12	707
GMOY012994	101	13	92
GMOY009861	150	2	152
GMOY009862	1243	12	1231
GMOY009863	178	126	52
GMOY009864	603	7	596
GMOY007677	200	9	191
GMOY005162	0	0	0
GMOY012828	0	0	0
GMOY005163	0	0	0
GMOY004311	148	4	144
GMOY005380	1284	32	1252
GMOY005381	225	5	220
GMOY005382	540	10	530
GMOY005383	398	10	388
GMOY005384	8	0	8
GMOY005385	308	2	306
GMOY005386	1	1	0
GMOY005387	181	5	176
GMOY002652	0	0	0
GMOY002653	758	19	739
GMOY002654	6	6	0
GMOY002655	1101	19	1082
GMOY002656	168	3	165
GMOY002657	777	18	759
GMOY002658	803	4	799
GMOY002659	768	9	759
GMOY002470	5	0	5
GMOY002471	102	1	101
GMOY002785	161	1237	184
GMOY002786	0	71	1189
GMOY002787	515	5	510
GMOY002788	544	9	535
GMOY002789	6	1	5
GMOY002790	2841	33	2808
GMOY002791	289	1	288
GMOY002792	6	387	3469
GMOY002793	9	3471	388
GMOY002794	10	2	8
GMOY002795	803	5	863
GMOY002796	0	65	0
GMOY000144	166	0	166
GMOY000145	1	0	1
GMOY000146	562	11	551
GMOY000148	12289	112	12177
GMOY000149	77	2	75
GMOY000150	1233	20	1213
GMOY000151	318	4	314
GMOY000152	269	3	266
GMOY013080	3	0	3
GMOY013079	0	0	0
GMOY012995	90	1	89
