N_unmapped	635131	635131	635131
N_multimapping	496218	496218	496218
N_noFeature	3442109	9184499	3593667
N_ambiguous	484572	5316	29770
GMOY005425	0	0	0
GMOY005426	1892	3	1889
GMOY005427	0	0	0
GMOY005428	126	0	126
GMOY005430	264	1	263
GMOY013236	127	65	62
GMOY012806	0	0	0
GMOY013263	226	3	223
GMOY005432	3686	71	3615
GMOY006719	8417	161	8256
GMOY006720	104	0	104
GMOY006721	0	0	0
GMOY006722	118	1	117
GMOY006723	80	1	79
GMOY005509	231	3	228
GMOY005510	1	1	0
GMOY004568	0	0	0
GMOY004569	0	0	0
GMOY002403	1235	124	1111
GMOY002404	2	0	2
GMOY002405	592	9	583
GMOY006302	176	2	174
GMOY012847	0	0	0
GMOY006303	383	43	340
GMOY012701	0	0	0
GMOY007077	0	18	5
GMOY007078	4172	21	4175
GMOY007079	41	12	30
GMOY007080	40	1	39
GMOY007081	689	4	685
GMOY007082	33	0	33
GMOY007083	209	26	222
GMOY007084	8	17	30
GMOY007085	4544	43	4501
GMOY008638	658	8	650
GMOY008639	1104	10	1094
GMOY012739	0	0	0
GMOY008977	55	0	55
GMOY007065	87	0	104
GMOY007066	4	21	0
GMOY003957	410	10	400
GMOY003958	926	293	633
GMOY003921	0	0	0
GMOY003922	0	0	0
GMOY003923	0	0	0
GMOY003924	0	0	0
GMOY003925	0	0	0
GMOY003926	0	0	0
GMOY008466	388	9	379
GMOY008112	860	12	848
GMOY008113	386	4	382
GMOY007064	2	0	2
GMOY001070	416	6	410
GMOY001071	438	6	432
GMOY001072	52	4	48
GMOY001073	571	4	567
GMOY001074	279	4	275
GMOY001075	176	8	170
GMOY001076	206	8	200
GMOY001077	205	9	198
GMOY001078	82	15	76
GMOY001079	772	21	783
GMOY001080	0	18	7
GMOY001081	159	0	159
GMOY001082	50	2	48
GMOY001083	256	5	251
GMOY009909	94	5	89
GMOY009254	162	3	159
GMOY009255	90	1	89
GMOY009256	507	5	559
GMOY009257	1148	71	1202
GMOY012191	0	8	0
GMOY012192	0	59	0
GMOY009258	251	9	242
GMOY009259	209	3	206
GMOY009260	0	0	0
GMOY009440	6	0	6
GMOY009441	0	0	0
GMOY009442	1278	12	1266
GMOY009443	1999	16	1983
GMOY009444	0	0	0
GMOY009445	3	0	3
GMOY009446	497	5	492
GMOY009447	14	1	13
GMOY009448	405	0	405
GMOY009449	0	154	2
GMOY009450	73	2	227
GMOY009451	1547	15	1532
GMOY009452	277	2	275
GMOY009453	1	0	1
GMOY009454	726	10	716
GMOY009455	119	1	118
GMOY009456	23	0	23
GMOY009457	736	2	734
GMOY012754	0	0	0
GMOY012866	0	0	0
GMOY009458	2	0	2
GMOY009459	6	0	6
GMOY009460	216	29	187
GMOY009461	526	2	524
GMOY009462	237	6	231
GMOY009463	505	496	9
GMOY009464	69	1	68
GMOY009465	164	1	163
GMOY009466	7	1	6
GMOY009467	72	189	56
GMOY009468	0	2	171
GMOY009469	79	1	78
GMOY009470	892	9	883
GMOY009471	17	0	17
GMOY009472	93	0	93
GMOY009473	81	1	80
GMOY009474	109	2	107
GMOY013231	0	0	0
GMOY012193	1	0	1
GMOY009475	28	0	28
GMOY009476	535	17	518
GMOY009477	13	0	13
GMOY009478	0	0	0
GMOY009479	0	0	0
GMOY009480	0	0	0
GMOY009481	0	0	0
GMOY009482	0	0	0
GMOY009483	583	13	570
GMOY009484	543	86	536
GMOY009485	0	1	78
GMOY009486	118	1	117
GMOY009487	101	2	99
GMOY009488	42	1	41
GMOY009489	452	4	448
GMOY009490	235	5	230
GMOY009491	4366	47	4319
GMOY009492	482	1	481
GMOY009493	336	8	328
GMOY009494	25	0	25
GMOY009495	57	31	26
GMOY009496	5	4	5
GMOY012194	0	4	0
GMOY009497	156	3	153
GMOY009498	146	4	146
GMOY009499	94	5	93
