N_unmapped	780102	780102	780102
N_multimapping	644199	644199	644199
N_noFeature	4308702	12721116	4598916
N_ambiguous	738388	8508	42058
GMOY005425	0	0	0
GMOY005426	1756	23	1733
GMOY005427	2	0	2
GMOY005428	57	0	57
GMOY005430	401	6	395
GMOY013236	169	73	97
GMOY012806	0	0	0
GMOY013263	288	15	273
GMOY005432	6492	181	6312
GMOY006719	7437	190	7247
GMOY006720	155	1	154
GMOY006721	0	0	0
GMOY006722	36	0	36
GMOY006723	114	3	111
GMOY005509	297	7	290
GMOY005510	2	2	0
GMOY004568	0	0	0
GMOY004569	1	0	1
GMOY002403	1205	118	1087
GMOY002404	4	0	4
GMOY002405	695	11	684
GMOY006302	221	2	219
GMOY012847	0	0	0
GMOY006303	494	64	430
GMOY012701	0	0	0
GMOY007077	7	102	20
GMOY007078	7895	78	7933
GMOY007079	162	13	149
GMOY007080	95	2	93
GMOY007081	922	30	893
GMOY007082	47	2	45
GMOY007083	285	30	354
GMOY007084	16	83	32
GMOY007085	8915	124	8791
GMOY008638	1017	24	993
GMOY008639	1958	37	1921
GMOY012739	0	0	0
GMOY008977	120	6	114
GMOY007065	131	9	158
GMOY007066	12	43	5
GMOY003957	760	12	748
GMOY003958	1766	393	1373
GMOY003921	0	0	0
GMOY003922	0	0	0
GMOY003923	0	0	0
GMOY003924	0	0	0
GMOY003925	0	0	0
GMOY003926	0	0	0
GMOY008466	556	15	541
GMOY008112	1354	27	1327
GMOY008113	545	8	537
GMOY007064	512	9	503
GMOY001070	609	11	598
GMOY001071	518	10	511
GMOY001072	69	6	66
GMOY001073	507	9	498
GMOY001074	374	12	362
GMOY001075	281	4	284
GMOY001076	339	18	328
GMOY001077	392	19	375
GMOY001078	122	16	112
GMOY001079	1313	46	1314
GMOY001080	3	32	14
GMOY001081	205	6	199
GMOY001082	126	3	123
GMOY001083	328	5	323
GMOY009909	578	7	571
GMOY009254	307	3	304
GMOY009255	85	0	85
GMOY009256	761	13	824
GMOY009257	1487	91	1570
GMOY012191	0	38	0
GMOY012192	0	57	0
GMOY009258	431	13	418
GMOY009259	208	7	201
GMOY009260	1	1	0
GMOY009440	14	0	14
GMOY009441	0	0	0
GMOY009442	1960	56	1904
GMOY009443	3293	62	3231
GMOY009444	0	0	0
GMOY009445	5	1	4
GMOY009446	648	16	632
GMOY009447	15	0	15
GMOY009448	561	4	557
GMOY009449	0	276	4
GMOY009450	152	5	427
GMOY009451	2239	57	2182
GMOY009452	344	2	342
GMOY009453	3	1	2
GMOY009454	797	13	784
GMOY009455	179	10	169
GMOY009456	24	0	24
GMOY009457	927	4	923
GMOY012754	0	0	0
GMOY012866	1	1	0
GMOY009458	6	2	4
GMOY009459	8	0	8
GMOY009460	291	23	268
GMOY009461	623	5	618
GMOY009462	287	3	284
GMOY009463	490	477	13
GMOY009464	87	2	85
GMOY009465	181	7	174
GMOY009466	2	0	2
GMOY009467	83	291	55
GMOY009468	0	4	259
GMOY009469	139	9	130
GMOY009470	1179	26	1153
GMOY009471	31	2	29
GMOY009472	120	4	116
GMOY009473	173	3	170
GMOY009474	185	10	175
GMOY013231	6	0	6
GMOY012193	0	0	0
GMOY009475	16	0	16
GMOY009476	729	27	702
GMOY009477	24	0	24
GMOY009478	2	0	2
GMOY009479	0	0	0
GMOY009480	0	0	0
GMOY009481	0	0	0
GMOY009482	0	0	0
GMOY009483	678	10	668
GMOY009484	818	121	798
GMOY009485	0	2	99
GMOY009486	220	7	213
GMOY009487	196	3	193
GMOY009488	44	1	43
GMOY009489	668	6	662
GMOY009490	265	6	260
GMOY009491	2984	56	2929
GMOY009492	518	8	510
GMOY009493	780	21	760
GMOY009494	62	2	60
GMOY009495	121	73	49
GMOY009496	20	10	18
GMOY012194	3	6	5
GMOY009497	271	6	265
GMOY009498	198	7	199
GMOY009499	191	13	186
GMOY009500	460	148	451
GMOY012991	174	37	274
GMOY009501	169	5	165
GMOY009502	2111	50	2061
GMOY009503	232	16	229
GMOY009504	378	27	364
GMOY009505	3535	44	3491
GMOY009506	21	0	21
GMOY009507	170	1	169
GMOY009508	0	0	0
GMOY009509	1265	21	1244
GMOY009510	513	0	513
GMOY009511	232	2	230
GMOY009512	22	0	22
GMOY009513	2	2	0
GMOY009514	5	5	0
GMOY009515	301	94	296
GMOY009516	0	0	89
GMOY012992	240	4	236
GMOY009517	523	12	511
GMOY009518	583	18	565
GMOY009519	424	22	402
GMOY009520	359	5	354
GMOY009521	324	5	319
GMOY009522	1241	20	1221
GMOY009523	119	8	111
GMOY009524	1	0	1
GMOY009525	168	3	165
GMOY009526	0	0	0
GMOY009527	326	7	319
GMOY009528	232	135	231
