N_unmapped	562929	562929	562929
N_multimapping	422390	422390	422390
N_noFeature	3153696	8942059	3358088
N_ambiguous	496282	5458	29077
GMOY005425	0	0	0
GMOY005426	1563	12	1551
GMOY005427	1	0	1
GMOY005428	124	3	121
GMOY005430	312	6	306
GMOY013236	149	57	92
GMOY012806	0	0	0
GMOY013263	227	5	222
GMOY005432	4962	121	4841
GMOY006719	5510	115	5395
GMOY006720	159	3	156
GMOY006721	0	0	0
GMOY006722	84	0	84
GMOY006723	92	1	91
GMOY005509	300	5	296
GMOY005510	2	3	0
GMOY004568	1	0	1
GMOY004569	0	0	0
GMOY002403	1077	94	983
GMOY002404	1	0	1
GMOY002405	544	16	528
GMOY006302	215	6	209
GMOY012847	0	0	0
GMOY006303	471	33	438
GMOY012701	0	0	0
GMOY007077	2	37	3
GMOY007078	1798	21	1815
GMOY007079	126	6	120
GMOY007080	48	3	45
GMOY007081	698	13	685
GMOY007082	35	0	35
GMOY007083	179	21	219
GMOY007084	11	43	29
GMOY007085	5303	76	5227
GMOY008638	869	20	849
GMOY008639	1328	23	1305
GMOY012739	0	0	0
GMOY008977	118	1	117
GMOY007065	110	3	156
GMOY007066	7	55	1
GMOY003957	600	4	596
GMOY003958	865	393	472
GMOY003921	0	0	0
GMOY003922	0	0	0
GMOY003923	0	0	0
GMOY003924	0	0	0
GMOY003925	0	0	0
GMOY003926	0	0	0
GMOY008466	420	14	406
GMOY008112	1232	20	1212
GMOY008113	576	14	562
GMOY007064	348	5	343
GMOY001070	499	13	486
GMOY001071	431	9	425
GMOY001072	27	5	25
GMOY001073	536	14	522
GMOY001074	336	10	326
GMOY001075	206	4	206
GMOY001076	249	14	239
GMOY001077	207	16	191
GMOY001078	79	16	69
GMOY001079	1015	25	1025
GMOY001080	0	27	2
GMOY001081	242	1	241
GMOY001082	38	3	35
GMOY001083	296	8	288
GMOY009909	103	3	100
GMOY009254	189	7	182
GMOY009255	97	0	97
GMOY009256	644	9	713
GMOY009257	1197	97	1245
GMOY012191	0	20	0
GMOY012192	0	44	2
GMOY009258	272	10	262
GMOY009259	181	1	180
GMOY009260	0	0	0
GMOY009440	18	0	18
GMOY009441	0	0	0
GMOY009442	1805	46	1759
GMOY009443	2895	67	2828
GMOY009444	0	0	0
GMOY009445	6	0	6
GMOY009446	620	6	614
GMOY009447	27	4	23
GMOY009448	657	7	650
GMOY009449	0	201	1
GMOY009450	99	4	297
GMOY009451	1989	47	1942
GMOY009452	285	8	277
GMOY009453	0	1	0
GMOY009454	615	11	605
GMOY009455	112	3	109
GMOY009456	35	0	35
GMOY009457	584	5	579
GMOY012754	0	0	0
GMOY012866	1	1	0
GMOY009458	3	1	2
GMOY009459	11	0	11
GMOY009460	254	29	225
GMOY009461	521	12	509
GMOY009462	207	4	203
GMOY009463	422	410	12
GMOY009464	70	1	69
